frame,time,stage1_vel,stage1_alt,stage2_vel,stage2_alt
19668,0:10:55.600000,1915.5664,25672.0848,5868.74112,180246.528
19672,0:10:55.733333,1915.5664,25672.0848,5871.8704,180246.528
19676,0:10:55.866667,1915.5664,25672.0848,5871.8704,180246.528
19680,0:10:56,1915.5664,25672.0848,5875.44672,180246.528
19684,0:10:56.133333,1915.5664,25672.0848,5878.576,180246.528
19688,0:10:56.266667,1915.5664,25672.0848,5878.576,180246.528
19692,0:10:56.400000,1915.5664,25672.0848,5882.15232,180246.528
19696,0:10:56.533333,1915.5664,25672.0848,5885.2816,180246.528
19700,0:10:56.666667,1915.5664,25672.0848,5885.2816,180246.528
19704,0:10:56.800000,1915.5664,25672.0848,5888.8579199999995,180246.528
19708,0:10:56.933333,1915.5664,25672.0848,5891.9872,180246.528
19712,0:10:57.066667,1915.5664,25672.0848,5891.9872,180246.528
19716,0:10:57.200000,1915.5664,25672.0848,5895.56352,180246.528
19720,0:10:57.333333,1915.5664,25672.0848,5899.13984,180246.528
19724,0:10:57.466667,1915.5664,25672.0848,5902.26912,180246.528
19728,0:10:57.600000,1915.5664,25672.0848,5902.26912,180246.528
19732,0:10:57.733333,1915.5664,25672.0848,5905.84544,180246.528
19736,0:10:57.866667,1915.5664,25672.0848,5908.97472,180246.528
19740,0:10:58,1915.5664,25672.0848,5908.97472,180246.528
19744,0:10:58.133333,1915.5664,25672.0848,5912.55104,180246.528
19748,0:10:58.266667,1915.5664,25672.0848,5915.6803199999995,180246.528
19752,0:10:58.400000,1915.5664,25672.0848,5915.6803199999995,180246.528
19756,0:10:58.533333,1915.5664,25672.0848,5919.25664,180246.528
19760,0:10:58.666667,1915.5664,25672.0848,5922.83296,180246.528
19764,0:10:58.800000,1915.5664,25672.0848,5922.83296,180246.528
19768,0:10:58.933333,1915.5664,25672.0848,5925.96224,180246.528
19772,0:10:59.066667,1915.5664,25672.0848,5929.53856,180246.528
19776,0:10:59.200000,1915.5664,25672.0848,5929.53856,180246.528
19780,0:10:59.333333,1915.5664,25672.0848,5933.11488,180246.528
19784,0:10:59.466667,1915.5664,25672.0848,5936.24416,180246.528
19788,0:10:59.600000,1915.5664,25672.0848,5936.24416,180246.528
19792,0:10:59.733333,1915.5664,25672.0848,5939.82048,180246.528
19796,0:10:59.866667,1915.5664,25672.0848,5943.3967999999995,180246.528
19800,0:11:00,1915.5664,25672.0848,5943.3967999999995,180246.528
19804,0:11:00.133333,1915.5664,25672.0848,5946.52608,180246.528
19808,0:11:00.266667,1915.5664,25672.0848,5946.52608,180246.528
19812,0:11:00.400000,1915.5664,25672.0848,5950.1024,188293.248
19816,0:11:00.533333,1915.5664,25672.0848,5953.67872,188293.248
19820,0:11:00.666667,1915.5664,25672.0848,5953.67872,188293.248
19824,0:11:00.800000,1915.5664,25672.0848,5956.808,188293.248
19828,0:11:00.933333,1915.5664,25672.0848,5960.38432,188293.248
19832,0:11:01.066667,1915.5664,25672.0848,5960.38432,188293.248
19836,0:11:01.200000,1915.5664,25672.0848,5966.64288,188293.248
19840,0:11:01.333333,1915.5664,25672.0848,5967.08992,188293.248
19844,0:11:01.466667,1915.5664,25672.0848,5967.08992,188293.248
19848,0:11:01.600000,1915.5664,25672.0848,5970.66624,188293.248
19852,0:11:01.733333,1915.5664,25672.0848,5974.24256,188293.248
19856,0:11:01.866667,1915.5664,25672.0848,5974.24256,188293.248
19860,0:11:02,1915.5664,25672.0848,5980.05408,188293.248
19864,0:11:02.133333,1915.5664,25672.0848,5980.94816,188293.248
19868,0:11:02.266667,1915.5664,25672.0848,5980.94816,188293.248
19872,0:11:02.400000,1915.5664,25672.0848,5984.52448,188293.248
19876,0:11:02.533333,1915.5664,25672.0848,5988.1008,188293.248
19880,0:11:02.666667,1915.5664,25672.0848,5988.1008,188293.248
19884,0:11:02.800000,1915.5664,25672.0848,5991.23008,188293.248
19888,0:11:02.933333,1915.5664,25672.0848,5994.8063999999995,188293.248
19892,0:11:03.066667,1915.5664,25672.0848,5994.8063999999995,188293.248
19896,0:11:03.200000,1915.5664,25672.0848,5998.38272,188293.248
19900,0:11:03.333333,1915.5664,25672.0848,6001.95904,188293.248
19904,0:11:03.466667,1915.5664,25672.0848,6001.95904,188293.248
19908,0:11:03.600000,1915.5664,25672.0848,6005.08832,188293.248
19912,0:11:03.733333,1915.5664,25672.0848,6011.34688,188293.248
19916,0:11:03.866667,1915.5664,25672.0848,6011.34688,188293.248
19920,0:11:04,1915.5664,25672.0848,6012.24096,188293.248
19924,0:11:04.133333,1915.5664,25672.0848,6015.81728,188293.248
19928,0:11:04.266667,1915.5664,25672.0848,6015.81728,188293.248
19932,0:11:04.400000,1915.5664,25672.0848,6019.3936,188293.248
19936,0:11:04.533333,1915.5664,25672.0848,6022.5228799999995,188293.248
19940,0:11:04.666667,1915.5664,25672.0848,6022.5228799999995,188293.248
19944,0:11:04.800000,1915.5664,25672.0848,6026.0992,188293.248
19948,0:11:04.933333,1915.5664,25672.0848,6029.67552,188293.248
19952,0:11:05.066667,1915.5664,25672.0848,6029.67552,188293.248
19956,0:11:05.200000,1915.5664,25672.0848,6033.25184,188293.248
19960,0:11:05.333333,1915.5664,25672.0848,6036.82816,188293.248
19964,0:11:05.466667,1915.5664,25672.0848,6036.82816,188293.248
19968,0:11:05.600000,1915.5664,25672.0848,6039.95744,188293.248
19972,0:11:05.733333,1915.5664,25672.0848,6043.53376,188293.248
19976,0:11:05.866667,1915.5664,25672.0848,6043.53376,188293.248
19980,0:11:06,1915.5664,25672.0848,6047.1100799999995,188293.248
19984,0:11:06.133333,1915.5664,25672.0848,6050.6864,188293.248
19988,0:11:06.266667,1915.5664,25672.0848,6054.26272,188293.248
19992,0:11:06.400000,1915.5664,25672.0848,6057.83904,188293.248
19996,0:11:06.533333,1915.5664,25672.0848,6057.83904,188293.248
20000,0:11:06.666667,1915.5664,25672.0848,6061.41536,188293.248
20004,0:11:06.800000,1915.5664,25672.0848,6064.54464,188293.248
20008,0:11:06.933333,1915.5664,25672.0848,6064.54464,188293.248
20012,0:11:07.066667,1915.5664,25672.0848,6068.12096,188293.248
20016,0:11:07.200000,1915.5664,25672.0848,6068.12096,188293.248
20020,0:11:07.333333,1915.5664,25672.0848,6071.69728,188293.248
20024,0:11:07.466667,1915.5664,25672.0848,6075.2735999999995,188293.248
20028,0:11:07.600000,1915.5664,25672.0848,6075.2735999999995,188293.248
20032,0:11:07.733333,1915.5664,25672.0848,6078.84992,188293.248
20036,0:11:07.866667,1915.5664,25672.0848,6078.84992,188293.248
20040,0:11:08,1915.5664,25672.0848,6082.42624,177027.84
20044,0:11:08.133333,1915.5664,25672.0848,6086.00256,177027.84
20048,0:11:08.266667,1915.5664,25672.0848,6089.57888,177027.84
20052,0:11:08.400000,1915.5664,25672.0848,6089.57888,177027.84
20056,0:11:08.533333,1915.5664,25672.0848,6093.1552,177027.84
20060,0:11:08.666667,1915.5664,25672.0848,6096.73152,177027.84
20064,0:11:08.800000,1915.5664,25672.0848,6096.73152,177027.84
20068,0:11:08.933333,1915.5664,25672.0848,6100.3078399999995,177027.84
20072,0:11:09.066667,1915.5664,25672.0848,6103.88416,177027.84
20076,0:11:09.200000,1915.5664,25672.0848,6103.88416,177027.84
20080,0:11:09.333333,1915.5664,25672.0848,6107.46048,177027.84
20084,0:11:09.466667,1915.5664,25672.0848,6111.0368,177027.84
20088,0:11:09.600000,1915.5664,25672.0848,6111.0368,177027.84
20092,0:11:09.733333,1915.5664,25672.0848,6114.61312,177027.84
20096,0:11:09.866667,1915.5664,25672.0848,6114.61312,177027.84
20100,0:11:10,1915.5664,25672.0848,6118.18944,177027.84
20104,0:11:10.133333,1915.5664,25672.0848,6121.76576,177027.84
20108,0:11:10.266667,1915.5664,25672.0848,6121.76576,177027.84
20112,0:11:10.400000,1915.5664,25672.0848,6125.34208,177027.84
20116,0:11:10.533333,1915.5664,25672.0848,6128.9184,177027.84
20120,0:11:10.666667,1915.5664,25672.0848,6128.9184,177027.84
20124,0:11:10.800000,1915.5664,25672.0848,6132.49472,177027.84
20128,0:11:10.933333,1915.5664,25672.0848,6136.07104,177027.84
20132,0:11:11.066667,1915.5664,25672.0848,6136.07104,177027.84
20136,0:11:11.200000,1915.5664,25672.0848,6139.64736,177027.84
20140,0:11:11.333333,1915.5664,25672.0848,6143.22368,177027.84
20144,0:11:11.466667,1915.5664,25672.0848,6143.22368,177027.84
20148,0:11:11.600000,1915.5664,25672.0848,6146.8,177027.84
20152,0:11:11.733333,1915.5664,25672.0848,6146.8,177027.84
20156,0:11:11.866667,1915.5664,25672.0848,6146.8,177027.84
20160,0:11:12,1915.5664,25672.0848,6146.8,177027.84
20164,0:11:12.133333,1915.5664,25672.0848,6146.8,177027.84
20168,0:11:12.266667,1915.5664,25672.0848,6146.8,177027.84
20172,0:11:12.400000,1915.5664,25672.0848,6146.8,177027.84
20176,0:11:12.533333,1915.5664,25672.0848,6146.8,177027.84
20180,0:11:12.666667,1915.5664,25672.0848,6146.8,177027.84
20184,0:11:12.800000,1915.5664,25672.0848,6146.8,177027.84
20188,0:11:12.933333,1915.5664,25672.0848,6146.8,177027.84
20192,0:11:13.066667,1915.5664,25672.0848,6146.8,177027.84
20196,0:11:13.200000,1915.5664,25672.0848,6146.8,177027.84
20200,0:11:13.333333,1915.5664,25672.0848,6146.8,177027.84
20204,0:11:13.466667,1915.5664,25672.0848,6146.8,177027.84
20208,0:11:13.600000,1915.5664,25672.0848,6146.8,177027.84
20212,0:11:13.733333,1915.5664,25672.0848,6146.8,177027.84
20216,0:11:13.866667,1915.5664,25672.0848,6146.8,177027.84
20220,0:11:14,1915.5664,25672.0848,6146.8,177027.84
20224,0:11:14.133333,1915.5664,25672.0848,6146.8,177027.84
20228,0:11:14.266667,1915.5664,25672.0848,6146.8,177027.84
20232,0:11:14.400000,1915.5664,25672.0848,6146.8,177027.84
20236,0:11:14.533333,1915.5664,25672.0848,6152.1644799999995,177027.84
20240,0:11:14.666667,1915.5664,25672.0848,6152.1644799999995,177027.84
20244,0:11:14.800000,1915.5664,25672.0848,6155.7408,177027.84
20248,0:11:14.933333,1915.5664,25672.0848,6159.31712,177027.84
20252,0:11:15.066667,1915.5664,25672.0848,6161.10528,177027.84
20256,0:11:15.200000,1915.5664,25672.0848,6164.6816,177027.84
20260,0:11:15.333333,1915.5664,25672.0848,6164.6816,177027.84
20264,0:11:15.466667,1915.5664,25672.0848,6168.25792,177027.84
20268,0:11:15.600000,1915.5664,25672.0848,6173.6224,177027.84
20272,0:11:15.733333,1915.5664,25672.0848,6173.6224,177027.84
20276,0:11:15.866667,1915.5664,25672.0848,6177.19872,177027.84
20280,0:11:16,1915.5664,25672.0848,6180.7750399999995,177027.84
20284,0:11:16.133333,1915.5664,25672.0848,6180.7750399999995,177027.84
20288,0:11:16.266667,1915.5664,25672.0848,6184.7984,177027.84
20292,0:11:16.400000,1915.5664,25672.0848,6190.16288,177027.84
20296,0:11:16.533333,1915.5664,25672.0848,6190.16288,177027.84
20300,0:11:16.666667,1915.5664,25672.0848,6193.7392,177027.84
20304,0:11:16.800000,1915.5664,25672.0848,6197.31552,177027.84
20308,0:11:16.933333,1915.5664,25672.0848,6197.31552,177027.84
20312,0:11:17.066667,1915.5664,25672.0848,6200.89184,177027.84
20316,0:11:17.200000,1915.5664,25672.0848,6200.89184,177027.84
20320,0:11:17.333333,1915.5664,25672.0848,6204.46816,177027.84
20324,0:11:17.466667,1915.5664,25672.0848,6206.2563199999995,177027.84
20328,0:11:17.600000,1915.5664,25672.0848,6206.2563199999995,177027.84
20332,0:11:17.733333,1915.5664,25672.0848,6212.06784,177027.84
20336,0:11:17.866667,1915.5664,25672.0848,6213.856,177027.84
20340,0:11:18,1915.5664,25672.0848,6213.856,177027.84
20344,0:11:18.133333,1915.5664,25672.0848,6219.22048,177027.84
20348,0:11:18.266667,1915.5664,25672.0848,6222.7968,165762.432
20352,0:11:18.400000,1915.5664,25672.0848,6222.7968,165762.432
20356,0:11:18.533333,1915.5664,25672.0848,6226.37312,165762.432
20360,0:11:18.666667,1915.5664,25672.0848,6230.39648,165762.432
20364,0:11:18.800000,1915.5664,25672.0848,6230.39648,165762.432
20368,0:11:18.933333,1915.5664,25672.0848,6234.86688,165762.432
20372,0:11:19.066667,1915.5664,25672.0848,6237.54912,165762.432
20376,0:11:19.200000,1915.5664,25672.0848,6237.54912,165762.432
20380,0:11:19.333333,1915.5664,25672.0848,6243.80768,165762.432
20384,0:11:19.466667,1915.5664,25672.0848,6244.70176,165762.432
20388,0:11:19.600000,1915.5664,25672.0848,6244.70176,165762.432
20392,0:11:19.733333,1915.5664,25672.0848,6248.72512,165762.432
20396,0:11:19.866667,1915.5664,25672.0848,6250.51328,165762.432
20400,0:11:20,1915.5664,25672.0848,6250.51328,175418.496
20404,0:11:20.133333,1915.5664,25672.0848,6255.87776,175418.496
20408,0:11:20.266667,1915.5664,25672.0848,6259.4540799999995,175418.496
20412,0:11:20.400000,1915.5664,25672.0848,6259.4540799999995,175418.496
20416,0:11:20.533333,1915.5664,25672.0848,6263.47744,175418.496
20420,0:11:20.666667,1915.5664,25672.0848,6267.05376,165762.432
20424,0:11:20.800000,1915.5664,25672.0848,6267.05376,165762.432
20428,0:11:20.933333,1915.5664,25672.0848,6268.84192,165762.432
20432,0:11:21.066667,1915.5664,25672.0848,6272.41824,165762.432
20436,0:11:21.200000,1915.5664,25672.0848,6272.41824,165762.432
20440,0:11:21.333333,1915.5664,25672.0848,6278.22976,165762.432
20444,0:11:21.466667,1915.5664,25672.0848,6281.80608,165762.432
20448,0:11:21.600000,1915.5664,25672.0848,6281.80608,165762.432
20452,0:11:21.733333,1915.5664,25672.0848,6283.59424,165762.432
20456,0:11:21.866667,1915.5664,25672.0848,6283.59424,165762.432
20460,0:11:22,1915.5664,25672.0848,6287.6176,165762.432
20464,0:11:22.133333,1915.5664,25672.0848,6292.98208,165762.432
20468,0:11:22.266667,1915.5664,25672.0848,6292.98208,165762.432
20472,0:11:22.400000,1915.5664,25672.0848,6292.98208,165762.432
20476,0:11:22.533333,1915.5664,25672.0848,6300.58176,165762.432
20480,0:11:22.666667,1915.5664,25672.0848,6300.58176,165762.432
20484,0:11:22.800000,1915.5664,25672.0848,6304.15808,165762.432
20488,0:11:22.933333,1915.5664,25672.0848,6305.94624,165762.432
20492,0:11:23.066667,1915.5664,25672.0848,6305.94624,165762.432
20496,0:11:23.200000,1915.5664,25672.0848,6311.7577599999995,165762.432
20500,0:11:23.333333,1915.5664,25672.0848,6311.7577599999995,165762.432
20504,0:11:23.466667,1915.5664,25672.0848,6315.33408,165762.432
20508,0:11:23.600000,1915.5664,25672.0848,6319.80448,165762.432
20512,0:11:23.733333,1915.5664,25672.0848,6322.93376,165762.432
20516,0:11:23.866667,1915.5664,25672.0848,6324.72192,165762.432
20520,0:11:24,1915.5664,25672.0848,6324.72192,165762.432
20524,0:11:24.133333,1915.5664,25672.0848,6330.53344,165762.432
20528,0:11:24.266667,1915.5664,25672.0848,6334.10976,165762.432
20532,0:11:24.400000,1915.5664,25672.0848,6334.10976,165762.432
20536,0:11:24.533333,1915.5664,25672.0848,6338.1331199999995,165762.432
20540,0:11:24.666667,1915.5664,25672.0848,6341.70944,165762.432
20544,0:11:24.800000,1915.5664,25672.0848,6341.70944,165762.432
20548,0:11:24.933333,1915.5664,25672.0848,6343.4976,165762.432
20552,0:11:25.066667,1915.5664,25672.0848,6343.05056,165762.432
20556,0:11:25.200000,1915.5664,25672.0848,6343.05056,165762.432
20560,0:11:25.333333,1915.5664,25672.0848,6352.88544,165762.432
20564,0:11:25.466667,1915.5664,25672.0848,6356.9088,165762.432
20568,0:11:25.600000,1915.5664,25672.0848,6356.9088,165762.432
20572,0:11:25.733333,1915.5664,25672.0848,6360.48512,165762.432
20576,0:11:25.866667,1915.5664,25672.0848,6362.27328,165762.432
20580,0:11:26,1915.5664,25672.0848,6362.27328,165762.432
20584,0:11:26.133333,1915.5664,25672.0848,6368.0848,165762.432
20588,0:11:26.266667,1915.5664,25672.0848,6372.10816,165762.432
20592,0:11:26.400000,1915.5664,25672.0848,6372.10816,165762.432
20596,0:11:26.533333,1915.5664,25672.0848,6375.68448,165762.432
20600,0:11:26.666667,1915.5664,25672.0848,6379.70784,173809.152
20604,0:11:26.800000,1915.5664,25672.0848,6379.70784,173809.152
20608,0:11:26.933333,1915.5664,25672.0848,6381.496,173809.152
20612,0:11:27.066667,1915.5664,25672.0848,6387.30752,173809.152
20616,0:11:27.200000,1915.5664,25672.0848,6387.30752,173809.152
20620,0:11:27.333333,1915.5664,25672.0848,6390.8838399999995,173809.152
20624,0:11:27.466667,1915.5664,25672.0848,6394.9072,173809.152
20628,0:11:27.600000,1915.5664,25672.0848,6394.9072,173809.152
20632,0:11:27.733333,1915.5664,25672.0848,6398.48352,173809.152
20636,0:11:27.866667,1915.5664,25672.0848,6400.27168,173809.152
20640,0:11:28,1915.5664,25672.0848,6400.27168,173809.152
20644,0:11:28.133333,1915.5664,25672.0848,6406.0832,173809.152
20648,0:11:28.266667,1915.5664,25672.0848,6410.10656,173809.152
20652,0:11:28.400000,1915.5664,25672.0848,6410.10656,173809.152
20656,0:11:28.533333,1915.5664,25672.0848,6413.68288,173809.152
20660,0:11:28.666667,1915.5664,25672.0848,6413.68288,173809.152
20664,0:11:28.800000,1915.5664,25672.0848,6417.7062399999995,173809.152
20668,0:11:28.933333,1915.5664,25672.0848,6419.4944,173809.152
20672,0:11:29.066667,1915.5664,25672.0848,6419.4944,173809.152
20676,0:11:29.200000,1915.5664,25672.0848,6425.30592,173809.152
20680,0:11:29.333333,1915.5664,25672.0848,6429.32928,173809.152
20684,0:11:29.466667,1915.5664,25672.0848,6429.32928,173809.152
20688,0:11:29.600000,1915.5664,25672.0848,6432.9056,173809.152
20692,0:11:29.733333,1915.5664,25672.0848,6432.45856,173809.152
20696,0:11:29.866667,1915.5664,25672.0848,6438.71712,173809.152
20700,0:11:30,1915.5664,25672.0848,6438.71712,173809.152
20704,0:11:30.133333,1915.5664,25672.0848,6442.7404799999995,173809.152
20708,0:11:30.266667,1915.5664,25672.0848,6448.552,173809.152
20712,0:11:30.400000,1915.5664,25672.0848,6452.12832,173809.152
20716,0:11:30.533333,1915.5664,25672.0848,6452.12832,173809.152
20720,0:11:30.666667,1915.5664,25672.0848,6456.15168,173809.152
20724,0:11:30.800000,1915.5664,25672.0848,6457.93984,173809.152
20728,0:11:30.933333,1915.5664,25672.0848,6457.93984,173809.152
20732,0:11:31.066667,1915.5664,25672.0848,6463.75136,173809.152
20736,0:11:31.200000,1915.5664,25672.0848,6463.75136,173809.152
20740,0:11:31.333333,1915.5664,25672.0848,6467.77472,173809.152
20744,0:11:31.466667,1915.5664,25672.0848,6471.79808,173809.152
20748,0:11:31.600000,1915.5664,25672.0848,6471.79808,173809.152
20752,0:11:31.733333,1915.5664,25672.0848,6475.3744,173809.152
20756,0:11:31.866667,1915.5664,25672.0848,6477.6096,173809.152
20760,0:11:32,1915.5664,25672.0848,6477.6096,173809.152
20764,0:11:32.133333,1915.5664,25672.0848,6483.42112,173809.152
20768,0:11:32.266667,1915.5664,25672.0848,6483.42112,173809.152
20772,0:11:32.400000,1915.5664,25672.0848,6489.23264,173809.152
20776,0:11:32.533333,1915.5664,25672.0848,6489.23264,173809.152
20780,0:11:32.666667,1915.5664,25672.0848,6493.256,173809.152
20784,0:11:32.800000,1915.5664,25672.0848,6496.8323199999995,173809.152
20788,0:11:32.933333,1915.5664,25672.0848,6496.8323199999995,173809.152
20792,0:11:33.066667,1915.5664,25672.0848,6500.85568,173809.152
20796,0:11:33.200000,1915.5664,25672.0848,6507.56128,173809.152
20800,0:11:33.333333,1915.5664,25672.0848,6504.87904,173809.152
20804,0:11:33.466667,1915.5664,25672.0848,6508.9024,173809.152
20808,0:11:33.600000,1915.5664,25672.0848,6512.47872,173809.152
20812,0:11:33.733333,1915.5664,25672.0848,6512.47872,173809.152
20816,0:11:33.866667,1915.5664,25672.0848,6516.50208,173809.152
20820,0:11:34,1915.5664,25672.0848,6520.52544,172199.80800000002
20824,0:11:34.133333,1915.5664,25672.0848,6520.52544,172199.80800000002
20828,0:11:34.266667,1915.5664,25672.0848,6524.5488,172199.80800000002
20832,0:11:34.400000,1915.5664,25672.0848,6528.57216,172199.80800000002
20836,0:11:34.533333,1915.5664,25672.0848,6528.57216,172199.80800000002
20840,0:11:34.666667,1915.5664,25672.0848,6532.14848,172199.80800000002
20844,0:11:34.800000,1915.5664,25672.0848,6532.14848,172199.80800000002
20848,0:11:34.933333,1915.5664,25672.0848,6536.17184,172199.80800000002
20852,0:11:35.066667,1915.5664,25672.0848,6540.1952,172199.80800000002
20856,0:11:35.200000,1915.5664,25672.0848,6540.1952,172199.80800000002
20860,0:11:35.333333,1915.5664,25672.0848,6544.21856,172199.80800000002
20864,0:11:35.466667,1915.5664,25672.0848,6548.2419199999995,172199.80800000002
20868,0:11:35.600000,1915.5664,25672.0848,6548.2419199999995,172199.80800000002
20872,0:11:35.733333,1915.5664,25672.0848,6551.81824,172199.80800000002
20876,0:11:35.866667,1915.5664,25672.0848,6555.8416,172199.80800000002
20880,0:11:36,1915.5664,25672.0848,6559.86496,172199.80800000002
20884,0:11:36.133333,1915.5664,25672.0848,6559.86496,172199.80800000002
20888,0:11:36.266667,1915.5664,25672.0848,6563.88832,172199.80800000002
20892,0:11:36.400000,1915.5664,25672.0848,6567.91168,172199.80800000002
20896,0:11:36.533333,1915.5664,25672.0848,6567.91168,172199.80800000002
20900,0:11:36.666667,1915.5664,25672.0848,6571.93504,172199.80800000002
20904,0:11:36.800000,1915.5664,25672.0848,6575.9583999999995,172199.80800000002
20908,0:11:36.933333,1915.5664,25672.0848,6575.9583999999995,172199.80800000002
20912,0:11:37.066667,1915.5664,25672.0848,6579.98176,172199.80800000002
20916,0:11:37.200000,1915.5664,25672.0848,6579.98176,172199.80800000002
20920,0:11:37.333333,1915.5664,25672.0848,6584.00512,172199.80800000002
20924,0:11:37.466667,1915.5664,25672.0848,6584.00512,172199.80800000002
20928,0:11:37.600000,1915.5664,25672.0848,6591.6048,172199.80800000002
20932,0:11:37.733333,1915.5664,25672.0848,6591.6048,172199.80800000002
20936,0:11:37.866667,1915.5664,25672.0848,6591.6048,172199.80800000002
20940,0:11:38,1915.5664,25672.0848,6595.62816,172199.80800000002
20944,0:11:38.133333,1915.5664,25672.0848,6599.65152,172199.80800000002
20948,0:11:38.266667,1915.5664,25672.0848,6599.65152,172199.80800000002
20952,0:11:38.400000,1915.5664,25672.0848,6603.67488,172199.80800000002
20956,0:11:38.533333,1915.5664,25672.0848,6607.69824,172199.80800000002
20960,0:11:38.666667,1915.5664,25672.0848,6607.69824,172199.80800000002
20964,0:11:38.800000,1915.5664,25672.0848,6611.7216,172199.80800000002
20968,0:11:38.933333,1915.5664,25672.0848,6588.92256,172199.80800000002
20972,0:11:39.066667,1915.5664,25672.0848,6588.92256,172199.80800000002
20976,0:11:39.200000,1915.5664,25672.0848,6619.76832,172199.80800000002
20980,0:11:39.333333,1915.5664,25672.0848,6623.79168,172199.80800000002
20984,0:11:39.466667,1915.5664,25672.0848,6623.79168,172199.80800000002
20988,0:11:39.600000,1915.5664,25672.0848,6627.8150399999995,172199.80800000002
20992,0:11:39.733333,1915.5664,25672.0848,6631.8384,172199.80800000002
20996,0:11:39.866667,1915.5664,25672.0848,6631.8384,172199.80800000002
21000,0:11:40,1915.5664,25672.0848,6635.86176,172199.80800000002
21004,0:11:40.133333,1915.5664,25672.0848,6639.88512,172199.80800000002
21008,0:11:40.266667,1915.5664,25672.0848,6639.88512,172199.80800000002
21012,0:11:40.400000,1915.5664,25672.0848,6643.90848,172199.80800000002
21016,0:11:40.533333,1915.5664,25672.0848,6643.90848,172199.80800000002
21020,0:11:40.666667,1915.5664,25672.0848,6647.93184,172199.80800000002
21024,0:11:40.800000,1915.5664,25672.0848,6651.9552,172199.80800000002
21028,0:11:40.933333,1915.5664,25672.0848,6651.9552,172199.80800000002
21032,0:11:41.066667,1915.5664,25672.0848,6655.97856,172199.80800000002
21036,0:11:41.200000,1915.5664,25672.0848,6633.62656,172199.80800000002
21040,0:11:41.333333,1915.5664,25672.0848,6664.47232,172199.80800000002
21044,0:11:41.466667,1915.5664,25672.0848,6664.47232,172199.80800000002
21048,0:11:41.600000,1915.5664,25672.0848,6668.49568,172199.80800000002
21052,0:11:41.733333,1915.5664,25672.0848,6672.51904,172199.80800000002
21056,0:11:41.866667,1915.5664,25672.0848,6676.5424,172199.80800000002
21060,0:11:42,1915.5664,25672.0848,6676.5424,172199.80800000002
21064,0:11:42.133333,1915.5664,25672.0848,6680.5657599999995,172199.80800000002
21068,0:11:42.266667,1915.5664,25672.0848,6684.58912,170590.464
21072,0:11:42.400000,1915.5664,25672.0848,6684.58912,170590.464
21076,0:11:42.533333,1915.5664,25672.0848,6688.61248,170590.464
21080,0:11:42.666667,1915.5664,25672.0848,6692.63584,170590.464
21084,0:11:42.800000,1915.5664,25672.0848,6692.63584,170590.464
21088,0:11:42.933333,1915.5664,25672.0848,6697.10624,170590.464
21092,0:11:43.066667,1915.5664,25672.0848,6701.1296,170590.464
21096,0:11:43.200000,1915.5664,25672.0848,6701.1296,170590.464
21100,0:11:43.333333,1915.5664,25672.0848,6705.15296,170590.464
21104,0:11:43.466667,1915.5664,25672.0848,6709.17632,170590.464
21108,0:11:43.600000,1915.5664,25672.0848,6709.17632,170590.464
21112,0:11:43.733333,1915.5664,25672.0848,6713.19968,170590.464
21116,0:11:43.866667,1915.5664,25672.0848,6717.67008,170590.464
21120,0:11:44,1915.5664,25672.0848,6717.67008,170590.464
21124,0:11:44.133333,1915.5664,25672.0848,6721.69344,170590.464
21128,0:11:44.266667,1915.5664,25672.0848,6725.7168,170590.464
21132,0:11:44.400000,1915.5664,25672.0848,6725.7168,170590.464
21136,0:11:44.533333,1915.5664,25672.0848,6729.74016,170590.464
21140,0:11:44.666667,1915.5664,25672.0848,6733.7635199999995,170590.464
21144,0:11:44.800000,1915.5664,25672.0848,6733.7635199999995,170590.464
21148,0:11:44.933333,1915.5664,25672.0848,6742.25728,170590.464
21152,0:11:45.066667,1915.5664,25672.0848,6742.25728,170590.464
21156,0:11:45.200000,1915.5664,25672.0848,6742.25728,170590.464
21160,0:11:45.333333,1915.5664,25672.0848,6748.96288,170590.464
21164,0:11:45.466667,1915.5664,25672.0848,6750.304,170590.464
21168,0:11:45.600000,1915.5664,25672.0848,6750.304,170590.464
21172,0:11:45.733333,1915.5664,25672.0848,6754.7744,170590.464
21176,0:11:45.866667,1915.5664,25672.0848,6758.7977599999995,170590.464
21180,0:11:46,1915.5664,25672.0848,6758.7977599999995,170590.464
21184,0:11:46.133333,1915.5664,25672.0848,6762.82112,170590.464
21188,0:11:46.266667,1915.5664,25672.0848,6767.29152,170590.464
21192,0:11:46.400000,1915.5664,25672.0848,6767.29152,170590.464
21196,0:11:46.533333,1915.5664,25672.0848,6771.31488,170590.464
21200,0:11:46.666667,1915.5664,25672.0848,6775.33824,170590.464
21204,0:11:46.800000,1915.5664,25672.0848,6775.33824,170590.464
21208,0:11:46.933333,1915.5664,25672.0848,6779.80864,170590.464
21212,0:11:47.066667,1915.5664,25672.0848,6783.832,170590.464
21216,0:11:47.200000,1915.5664,25672.0848,6783.832,170590.464
21220,0:11:47.333333,1915.5664,25672.0848,6787.85536,170590.464
21224,0:11:47.466667,1915.5664,25672.0848,6787.85536,170590.464
21228,0:11:47.600000,1915.5664,25672.0848,6792.32576,170590.464
21232,0:11:47.733333,1915.5664,25672.0848,6796.34912,170590.464
21236,0:11:47.866667,1915.5664,25672.0848,6796.34912,170590.464
